,Soil_Moisture,Ambient_Temperature,Humidity,Light_Intensity,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Plant_Health_Status
216,23.07181567785675,29.81091999903797,41.655952901293006,955.5091382761476,42.56395825462451,32.16325942962605,36.97922299767625,Moderate Stress
217,12.559477525952678,21.431277251828263,64.2947919537956,329.4769741564012,48.037919867365886,26.48163558394308,45.19622549870433,High Stress
218,25.944474908927987,18.144343567039037,61.28860761306703,937.454262351426,22.028412568767276,24.126638388314703,26.750125737582863,Moderate Stress
219,14.383104049312951,25.10939517078893,41.19357529002584,235.05560248198591,11.714626546652733,39.10636847534684,18.75816987561072,High Stress
220,29.759636102221197,28.65518262942466,64.0602386153686,587.5597622957869,48.20384501579037,11.56561325102076,19.281530831075266,Moderate Stress
221,26.06722093759469,29.551327975501405,47.6092181754488,430.0082817892245,12.202693930594949,12.71374804679262,41.62183360998468,High Stress
222,20.61207743412625,27.704889934130197,66.3618389768925,336.90699718721066,14.281261644051929,10.478284905735675,48.49975281672445,High Stress
223,19.79979122822173,29.116016196476583,68.22840976296085,822.8018482609207,46.19337258247306,22.095779636157037,18.35759322528029,High Stress
224,38.79870254012072,24.82128435521173,48.22257709590281,870.5439517566995,11.354284836254577,13.79869975615672,15.543659411452811,High Stress
225,15.287981506250665,23.86383307436033,52.01363935770964,590.1276826951452,15.167188130452098,19.93528796697221,20.93910107524004,High Stress
226,26.873147843215687,21.189220616611845,61.470880400031184,815.8876425873719,20.972393205169272,12.672183710172952,25.12422949951428,Moderate Stress
227,38.51827917246277,18.776607447922597,52.87657435070726,934.31626258421,23.372618531034668,10.240466669867224,19.441942073044785,Healthy
228,34.342744460134526,22.002928489020334,44.11662784707621,727.9872545509841,35.098907153330714,49.13666205291099,18.162414261557803,Healthy
229,20.936533720524647,24.490756405552503,41.55901336994734,497.7693929402623,11.289059728814731,37.630021375718215,40.48720267808044,High Stress
230,14.504463790674372,20.649225905425013,57.14519189118202,770.1755164283474,24.853270171224437,14.708926096377684,46.06123618714479,High Stress
231,30.13392937968258,26.406298450416735,56.68455678371524,273.05972269895307,22.547002133880294,45.80172477702226,10.691805328030611,Healthy
232,34.637479930249114,26.73736529545814,69.3215433455417,675.850366860471,41.71971488956453,35.31248723168389,43.90430008401785,Healthy
233,28.25440941574312,25.88920848092615,56.17522885092035,762.7378851202285,24.40684834140871,26.086957032424436,23.80022998034946,Moderate Stress
234,21.43901820930548,28.13330626257981,44.45734367857867,934.4721448089862,42.50168210259387,14.867134165882408,14.455063218915614,Moderate Stress
235,35.93508333793044,26.256350026504133,64.70730584666744,551.0271420493732,30.245863141997607,33.06718350865577,32.457225815905176,Healthy
236,16.822064067146506,23.31423736625057,41.14038353645348,934.6695192785146,30.087420523785493,23.699487273962564,10.71366580231475,High Stress
237,21.582357324240625,20.19227740709896,44.8474377454789,245.01946784295427,12.373228269441952,38.07163376482181,49.60075669616512,High Stress
238,14.483973493796494,29.3300062667748,45.486154799824426,687.6376539871724,45.78634485049556,47.208578437594426,46.82562532061053,High Stress
239,38.89432269387803,19.77243365752325,46.24003896594226,587.2515059812732,39.7036608607234,16.84072455927318,25.52899730451749,Healthy
240,31.900661010876437,18.407894712432373,45.28176071786073,472.8385875301989,37.51913265035836,20.88896578508691,33.43600905602506,Healthy
241,26.714400800551218,25.70074305369686,47.63014167424623,559.1633946652809,41.971966774057634,34.68278185103544,38.710750033048335,Moderate Stress
242,34.65500514934776,25.029071368379576,48.34857853554425,370.3607040394516,45.39751280227594,46.92743423752538,49.1660641271134,Healthy
243,22.099753229878743,27.45302255637027,56.33414437993302,613.6269623585797,19.197266780733543,23.681339475076385,21.36663467292092,Moderate Stress
244,21.49603896846757,23.919696628059462,45.00231576160648,457.9750483292679,34.18874965260969,44.41154601040121,27.908487702119483,Moderate Stress
245,14.990699756222169,20.92308546921119,63.44597621689927,845.5959299168543,36.23155026305602,28.716565536994985,29.58482706672018,High Stress
246,39.30673606765285,27.1196859729286,45.58236598867842,287.88273128665514,47.69260956210762,37.15004553141604,40.565263375523095,Healthy
247,27.647330007208744,21.703986914105236,65.91232221227767,325.584370542305,49.16757737789072,23.36119431034392,26.373479204266992,Moderate Stress
248,24.15317389975812,25.288387608933217,64.65932262978997,889.0051089423969,24.149181708718203,32.69940732297563,46.94159499918879,Moderate Stress
249,21.40448756444257,27.10544664584812,46.56746022872484,575.9643801998114,18.36730200502384,46.83181291327329,11.747769676644111,Moderate Stress
250,18.090187864774563,25.150759813658706,58.991017068624885,407.8341803415796,47.77491868720076,26.05422215612158,19.3914520318363,High Stress
251,32.7623485271595,28.348041586698358,52.57920537316578,655.6423500780857,31.13613586928631,22.18411981864675,11.269161704160544,Healthy
252,29.496863388319625,27.97304868412917,49.5005547594973,867.6988374179331,47.89559058268529,35.80914891672573,17.95704227735749,Moderate Stress
253,31.91716295988267,19.053683239067503,56.027222909695965,335.34897317508063,41.99338742225424,33.91940003613129,21.311839354178264,Healthy
254,33.59216853753264,20.93587074926271,41.97037524142908,531.1884541814703,47.87255025499638,40.17348895594685,41.79991953744109,Healthy
255,25.496909310093617,27.08149791111647,57.838447704397495,726.0924317400132,14.85975045701398,46.85052610468829,17.66471572115613,High Stress
256,27.246691174649936,29.8396282060453,68.32595261234863,789.8657801752028,45.385108996869846,33.69676092266974,30.52562305310333,Moderate Stress
257,27.59583322327881,27.41346537094913,51.94967784288813,201.7361725290308,24.556372980638624,22.445841166213235,15.666571398777563,Moderate Stress
258,29.75301902212041,21.88172933548236,61.46567746856,505.4500186100676,46.409824462784776,46.19268785594194,23.29897578527312,Moderate Stress
259,19.446102161660463,18.0765804591686,56.19282329514431,913.2664576411664,39.00428325750645,42.91199519050023,41.44506447494883,High Stress
260,23.774423007130466,28.06868423824757,46.45514240045146,809.7461789469437,27.725775264779404,21.315047428676937,29.18789805129692,Moderate Stress
261,25.60961489397769,24.56674969851393,54.13284890168914,959.6685584978349,49.71914787900246,31.70315581604973,46.9811702467853,Moderate Stress
262,25.296461131960548,21.60092485290652,64.39419843188101,910.375882858486,28.88406244766518,21.286104169461147,14.679732307860592,Moderate Stress
263,18.104660087990965,29.16231337650756,64.07656555349914,598.3379515915025,20.94018938877601,32.69375103790908,35.892096545075546,High Stress
264,39.76196613093347,21.44992611443478,69.01066593608931,792.7701263275845,19.71370891277257,39.82364269139835,37.53481304012392,Moderate Stress
265,18.448571015099887,25.942930119773116,66.83532618209867,815.1058487048778,45.17889804431168,34.36942369282812,20.16987317801556,High Stress
266,39.35116749740816,21.16264152309769,66.59485478953098,469.3144200958704,32.59444111820776,23.77334562683151,26.443289215104077,Healthy
267,30.759935850366013,23.59723009753568,47.18794686479195,401.46032104922585,23.677754405588622,43.07534245176058,32.10743598685745,Healthy
268,15.381924331801937,28.091522114169173,49.79962260061997,960.1724470023572,37.92896354922589,42.89569988545718,28.26080366434917,High Stress
269,18.676588759192605,27.38857907258734,60.3015954269108,289.960648983006,41.53973304571144,44.70069605340862,46.22928783790702,High Stress
270,38.804790843051705,20.338804905363844,57.14486529817373,951.0328298138984,33.4497879972255,49.35202313087667,16.916933548487165,Healthy
271,22.09620250765219,20.858034634693936,57.92195004658552,992.0737818429596,18.20082472866457,38.3691402122636,31.90277290908004,Moderate Stress
272,25.142140211069,21.82717237980425,44.2307983373773,669.2563907525916,17.810308509636037,12.375088161536985,47.28561058605533,Moderate Stress
273,32.457843690643934,19.618797912891157,54.8214971774678,942.6435858114032,47.61621233176511,11.432578806690712,26.42767090942315,Healthy
274,23.227752028138056,19.38043454485692,45.3344380391406,653.9270750387516,24.048515600805214,20.609447673356293,33.85406484989682,Moderate Stress
275,33.66139479867519,29.12718182833036,63.82567980456491,508.2803302552155,34.5430628661868,30.90057995315348,42.441545420300464,Healthy
276,36.03925026970883,20.204337768278634,57.74945774737421,872.482128951212,10.46013985881932,21.585527987630464,39.80944746081343,High Stress
277,33.475256147247165,21.85538443128828,63.1345028740255,919.6909424775068,36.79274754461158,43.956536581072186,49.22391315305029,Healthy
278,26.829386208428325,19.54924959647265,54.85925875732214,656.710144781259,44.65511253531592,25.738985690357485,12.782304190506045,Moderate Stress
279,29.030617151945528,21.63203140406308,61.1141147765194,400.4810256661193,23.94357612291064,42.26596493541066,44.35932183899674,Moderate Stress
280,28.70773852956359,23.7979121097096,53.10340436390905,559.758228080902,27.889375550521116,40.36293568620902,32.34307676998018,Moderate Stress
281,19.58770151455067,18.673969604625544,53.428694788460845,334.6407304627818,49.25357115509037,32.497727347049334,37.056684646953975,High Stress
282,23.655874208811102,21.61447466735086,47.95718715482839,942.3038599979714,40.80079588142875,36.98900258596773,28.15081112384136,Moderate Stress
283,15.423906323809778,25.02371997803156,62.009790799684325,753.8430395852055,31.7874998856503,44.02666926835856,15.307404973193313,High Stress
284,35.310985347703905,24.03958644820053,51.849990339816046,398.7373487217927,44.19122157185906,25.68956631441265,15.512523096411318,Healthy
285,12.31719229702409,21.2525061481618,60.04313729688414,889.0177123158616,12.64440972997054,33.06892129241772,41.21654897840624,High Stress
286,30.740470742441342,29.40586165650086,69.81282040270494,819.5275231142565,40.63387542114112,48.56507355627853,44.01768486259728,Healthy
287,29.76554069565885,19.680201494997203,60.75617501269795,543.4118556493747,45.443312502637326,25.754021005748747,36.14273822080512,Moderate Stress
288,13.723851166633272,23.33443040885858,68.48812754405533,748.6668548234104,46.12962084437638,43.99222366603797,41.884669638659446,High Stress
289,36.987749587890576,26.577849014742696,50.51896021968393,272.65251191757346,40.74996225230719,35.035193898376754,42.08346021297342,Healthy
290,20.069470575278157,26.42813477088431,54.71196619930706,407.3755411955381,25.883459820305767,41.01056557409386,46.67620177460902,Moderate Stress
291,39.58417972250021,26.312731060691604,43.55921982581872,810.4689024640044,42.74223192322332,41.994872873058746,40.42525356908506,Healthy
292,32.93919492449105,28.20288780359978,53.83442276462364,701.908970731834,39.73920623147785,22.9756960395896,26.3324081959674,Healthy
293,11.903856475702185,28.704418669371044,54.67228746449649,719.8937957931911,21.57890714596796,37.06110033660425,35.77353364454599,High Stress
294,14.216266408291446,22.902042482804973,47.39337846060975,443.3245288217626,45.54956940456081,17.73400336836444,46.863148732506254,High Stress
295,30.67313888407702,26.633869727524683,59.57879421860355,626.8096649796112,41.95704213947007,17.65701987544052,29.271473727719275,Healthy
296,12.514557532774374,26.420827064742124,41.0866655268025,813.0506745185895,48.68862734199841,30.31092685330135,33.4361761428822,High Stress
297,17.327482623350342,28.830158985937423,56.48557811238312,672.0993194571838,41.879220046918405,44.56796813854732,36.50354122843509,High Stress
298,21.06281452526718,26.574527405469063,43.900430518949584,823.1912203914685,19.45120162540292,11.651782972068538,23.34238678850649,Moderate Stress
299,30.60028342058153,26.719991006775203,65.41103575683343,987.2998063444732,35.18611969934952,23.3115565642446,19.36839394545438,Healthy
300,21.841842270753663,26.417062668035555,40.69675525082073,987.2083032887208,30.78641738036385,49.7187108287483,31.391402550657475,Moderate Stress
301,15.26081613980156,26.74095904907324,65.74063984782978,325.96149400136164,15.925413072350125,43.803453193039246,49.13871188904526,High Stress
302,19.46967022327844,22.21269756597716,66.12251861257361,705.6225895421478,40.58307338613503,29.632478320729703,14.83443780773619,High Stress
303,29.466101424392463,21.70366331622592,62.31537438580538,572.7545816648606,49.860623260803024,25.096738027227342,15.269876151838432,Moderate Stress
304,39.34961790967531,24.10758413514551,49.623047735918405,944.8335248099348,23.07004391776328,19.60193651393523,35.01183589780759,Healthy
305,34.61439073045505,21.79769172733501,46.522772919295896,693.1340472297621,18.111330194630536,25.49832226676616,10.223362928543253,Moderate Stress
306,17.08190212406494,27.589280663498947,61.35127881565624,999.1524445862498,48.83527996666711,13.754943566825606,43.99323991780317,High Stress
307,37.7882465077408,21.344995802882032,68.84648403603006,235.7036549013108,31.346382953933038,47.3071103062719,46.66448465956666,Healthy
308,20.330517529947468,24.397470946026395,44.19826460228901,973.4294478598166,34.211851814872745,42.39573385179342,10.138615886725418,Moderate Stress
309,10.975495877115652,27.404488650641948,61.4778886589488,953.5242793632744,30.81233766325067,41.52529172053304,12.889787980661346,High Stress
310,33.88816079216433,23.379647786631807,52.32446135970673,409.42964065083646,42.61886855258931,22.43651961011733,28.11649270845757,Healthy
311,16.587957067553802,23.369782386889725,52.15638902927152,920.4244654560814,46.90608064957567,46.0200819166159,17.862213077257,High Stress
312,13.67297799527083,26.69142956213323,62.08381530432014,828.8667989838905,46.622925225485176,37.88825774257316,30.337379611670823,High Stress
313,34.09510019027578,20.749930252369637,44.88951957160853,348.1821495255367,24.568157863995065,12.050889173216358,28.118811865708984,Healthy
314,22.80868678184131,26.443642607495164,67.78201111209793,555.959437694406,39.842298465043285,32.7036424791873,29.834381694675734,Moderate Stress
315,30.896343232588205,26.480010311767867,62.17147943138248,386.4555612539168,23.55196145102294,10.985921491314334,46.1756307098656,Healthy
316,23.269169737282752,28.039340234203504,48.53982908222927,277.28112993483364,10.47121510198243,14.190731885960734,27.582008036438395,High Stress
317,32.338776375777584,20.18555606767688,54.62268268634536,992.4133654340286,12.77424823166072,22.13431283989506,27.38189259699441,High Stress
318,39.95439918745909,19.90842067411335,58.884908954552685,761.5879821490093,18.235338588530126,11.20284011225329,39.66180788356736,Moderate Stress
319,27.31329826608273,24.897582798040567,45.77758384013252,214.47064459674675,39.063977351081725,34.29819682459903,46.35915796804217,Moderate Stress
320,39.09941643182116,19.13839320390316,67.09234006732773,702.6202504479586,25.124361822417928,16.29631787771537,46.5252121487317,Healthy
321,35.20212817912983,18.7304096146142,61.36656944110892,787.0324528129055,37.67862581796239,21.997973826514567,29.950000894941525,Healthy
322,20.61237777863179,25.276496548568595,53.37679005046361,449.9381138328255,47.51332395642378,32.53360681211893,39.10141878698688,Moderate Stress
323,14.399759028472882,21.028543759142902,53.856864736841146,590.7270822981943,38.412113005684624,24.546098183712385,17.735563447883777,High Stress
324,12.29164750381301,23.792554491420468,47.87400082675145,501.1233966644282,22.583408965506955,28.547360737456348,42.52628393606642,High Stress
325,22.52595923562011,20.13582811227923,47.26176435492968,978.3417255066216,31.8808185112849,42.83351848817824,26.062464016556,Moderate Stress
326,24.798051780575108,21.413355678488852,44.898194292140914,742.2742781802729,10.837024123089773,15.296153601142448,42.09731544694768,High Stress
327,28.99816625136042,27.549916235991628,63.23790663082235,485.8037122918115,48.21086794793951,17.87556430394129,18.676653642603483,Moderate Stress
328,34.951126688813964,28.47002832770144,41.71327833693183,296.4853744602559,33.63868530711207,24.4933917688716,24.19851325910329,Healthy
329,23.470254390682225,22.37888836786185,52.41826176159724,232.55893130760325,46.62858755063732,49.83005208236729,42.24071719968718,Moderate Stress
330,14.037364215443576,18.877524828118645,61.92883526800533,699.5096374195496,15.239288513939131,29.35994346511865,19.82209514213416,High Stress
331,19.079645941927254,25.81007305706572,46.46374725649464,875.4478597182957,14.935371594726025,33.86334051642177,37.01927013586467,High Stress
332,33.4691449033852,20.71390516176463,68.46334941360627,741.8921642691042,29.488113795978503,43.98035947149536,40.94049779166586,Healthy
333,18.96316067124945,27.735859235990752,53.72079370811826,809.2515945465051,22.824140779649905,45.59555398757272,48.175576289459386,High Stress
334,18.757717963263914,27.353378622834207,57.34366973035453,678.8443127016155,20.858300121402834,16.375617615555555,46.57102528502042,High Stress
335,38.62450164209714,24.34122072349153,60.78536828691,387.31749324412857,23.673870902336787,49.95870653137444,38.32810124938487,Healthy
336,12.226514297653802,21.83651447782512,43.79997011107894,981.9480794059236,33.39942498419205,11.28906703936712,40.13652256095278,High Stress
337,32.821090219576334,25.817360438909727,55.70589944622015,380.7727629021411,28.981195822064123,16.757073771867947,18.239424171875797,Healthy
338,28.982381295188542,29.375088398555867,40.5115678737241,403.8401830855526,48.887978260008985,33.72713348931288,19.95345963914978,Moderate Stress
339,35.79074811310855,18.970021250474257,48.03197537044265,372.2476497507944,37.23918004720825,10.357756184015884,31.344645019665503,Healthy
340,32.6138500117011,25.0197751576758,57.26775328324254,309.2102622939553,40.14308128626749,32.98997477027237,10.129971771076828,Healthy
341,11.830253295778906,28.046301989980837,68.3793874367656,226.9010938050106,37.52776646820925,33.30191022959886,16.268470244509196,High Stress
342,24.82140469211573,19.50158017320069,63.28953424086493,440.30215259883886,40.82936256648838,27.380258578719445,15.244721602101304,Moderate Stress
343,31.449844205935385,28.085520131330533,56.93752677384358,285.41075778146165,36.45315769347455,31.04693592867459,48.94090689578349,Healthy
344,35.49753552128561,29.313925142272623,69.43580463943579,281.7655490657327,46.2803731696757,36.8859677460854,49.98194527518656,Healthy
345,33.53571565868615,27.22152298047331,55.28664222598608,616.4081724270711,42.48680932177099,49.48573486580236,24.53714058312691,Healthy
346,19.865640542543563,27.64777273852413,55.73096062778397,472.6943273788264,12.50908004194371,29.57815257278166,20.26795812519195,High Stress
347,13.954959092072505,27.919926147723004,45.71553695730758,350.04293973302634,18.894220879246536,27.97818002497621,20.61576362782635,High Stress
348,23.276825134992016,28.415199345779943,46.345665211731664,425.25269073266986,49.18610001654528,24.646860042503526,32.97337643225531,Moderate Stress
349,32.36575028850514,27.907478432715457,56.90226310915821,510.391551075686,32.09583294403339,31.38795345622132,35.14493371408952,Healthy
350,23.12992334423776,20.827521033200725,65.13944817179197,649.324486057995,20.06675553290033,18.765700444171767,43.167960957980455,Moderate Stress
351,16.364378823144577,29.03653226833075,67.17703639565559,547.2956362802249,20.586998870341485,36.08850185983623,18.865099415684664,High Stress
352,39.56519588905206,24.978749438941676,42.87212693092219,673.5058323525719,28.211259674578343,43.56806830363845,44.08022501378452,Healthy
353,18.517374853009237,27.89766438029139,44.63365490902166,436.31567328047936,26.12783861694033,10.055858919484969,17.978783667885544,High Stress
354,35.842908190509846,29.18305565428654,53.21652381628066,483.8859988702878,14.40052106392358,48.08709251262159,12.744951695134588,High Stress
355,36.52879218980392,18.571027529953668,44.85585189817796,634.4387802400471,38.35093557226072,47.61287803569876,40.63504530980994,Healthy
356,13.992938986092769,21.89245461848888,52.06247152943091,919.831104476927,28.52969082196525,12.721458785701696,41.78941970662552,High Stress
357,35.45906517983671,28.113799511976676,51.79635243601777,820.6184255493597,45.67575289071896,23.90413844503098,49.61072802304477,Healthy
358,18.956317763242545,21.96361100466781,44.252479783354914,786.9776067785238,16.756355051112358,26.98082566580411,13.424628331740744,High Stress
359,28.780099027618,21.553200983428106,65.86910224470776,534.991787910226,19.31104341118814,41.01342782339492,39.55307753097813,Moderate Stress
360,32.516442788498566,26.852511272974475,47.47378886065747,839.6132084102827,43.37790816727396,40.89900085133648,33.88030545444088,Healthy
361,11.995846532538584,24.257706880943907,67.35296968414792,549.6048535352701,23.41769410762057,22.374282210788262,10.030397526334005,High Stress
362,25.161191217328504,21.052964761204557,43.21440262503537,802.8853118810072,32.60994468113852,22.671804088720076,43.32519574450299,Moderate Stress
363,32.82756216814303,26.543676342382664,67.00301228665916,761.9370903724546,41.75308929225913,39.92472582521437,45.70418038329748,Healthy
364,22.5335231607356,25.148614704535635,65.17070671664376,750.6515279970141,23.34650243241476,48.204882452874806,24.26316645042791,Moderate Stress
365,39.93675092173659,23.10314767715296,53.33731750052159,486.3478318705086,25.68720173758217,21.478228388287647,41.0913103632756,Healthy
366,25.419553089632835,24.660557171539885,41.23910695849296,375.4558685039832,42.28391952424354,46.26188182060026,32.828940507837075,Moderate Stress
367,37.31688961295907,25.15360061426174,50.07179328446938,874.7820676402359,16.62844363885121,28.42061332779205,32.44636094037898,Moderate Stress
368,32.67039645597921,21.001526705259906,67.34102231119303,306.36700626645336,12.854628563941786,32.564783227435186,30.464484250001203,High Stress
369,24.443154710672854,29.312757025539508,62.18416232389984,583.0511570468207,48.24632594055171,26.320607292485622,36.77112663399237,Moderate Stress
370,26.3262200648261,24.885469676946254,50.07145417949123,769.360352893949,41.92058347855419,20.815752165485836,16.428766557874557,Moderate Stress
371,23.30321477521337,27.59567029038047,47.07283545096444,534.50279000878,34.402700330718304,26.449808677008487,22.14954764391033,Moderate Stress
372,38.18522315625871,19.99070452213672,57.87174319026149,588.7554878711333,16.7911372202841,23.28977907413336,33.361056451752304,Moderate Stress
373,18.14834742363867,26.008957155091544,40.4189759161824,501.15020184458274,15.229691900446577,48.63977357594366,48.835685586191225,High Stress
374,38.29549747156685,28.819441760550166,54.32717961623741,742.0514093409056,30.03496196935068,17.187352597392163,23.11825382237553,Healthy
375,30.5724045544668,19.94939518097568,67.89806399388553,991.2418266243884,28.85703208012041,39.58899809040996,12.886634812002482,Healthy
376,28.696506077519395,26.16075916261717,63.79066412400184,690.8447398237024,32.41939889521736,16.89292327330126,38.02826076310686,Moderate Stress
377,22.816830105285444,20.355442115360432,48.59014872599765,920.211478606604,35.965263094650155,25.537397089491183,22.145016263540715,Moderate Stress
378,33.26339556186399,20.631046654135616,45.71980760166555,208.344392714114,25.006946047738627,15.700553013198736,30.723980457215436,Healthy
379,13.20188878229409,18.21877067791276,40.99872032463496,819.1242799481713,31.022501013172,47.48704775983872,31.981029657586223,High Stress
380,30.972637262382204,27.306092392939156,51.10616844135855,465.6783755391213,43.17266018806074,18.93693273495844,49.379617640592656,Healthy
381,11.35654175634597,28.08755694704842,42.04916458285444,239.69202293634373,16.916770924944178,45.038495157401165,26.984891788034147,High Stress
382,30.261023544203773,27.157018885612864,60.59087006639171,864.8935145605636,33.75306537362608,19.06844435188664,20.509214690832763,Healthy
383,37.41423506406524,28.656264052829687,54.64225142778545,422.2685320695264,15.002000710592805,32.920247624296536,28.693647136237388,Moderate Stress
384,10.893011317149618,22.537742508116523,62.78402948731201,246.48900352639248,18.58993176016328,12.916895965262572,21.569722677690955,High Stress
385,39.87447770648883,21.583970707157174,46.25975795019039,362.7153090511032,43.54557512819143,37.6488247268153,17.563795024363138,Healthy
386,28.00383648210667,26.63364996366428,56.251140843768255,932.8224919800152,30.825849034693512,30.9192944017755,30.59560090320768,Moderate Stress
387,30.29431089443373,23.049814715735423,64.56233472273684,818.3660747526836,19.597153742601986,23.28698505718068,35.99101817862568,Moderate Stress
388,20.025019887229007,21.515017138002506,42.432763044975566,910.6730798156992,49.1865668484507,37.23478427116358,41.16656605276698,Moderate Stress
389,28.624138339145954,28.40608825378129,41.84502353116164,949.6360174683016,26.395951776934,19.36712040041265,40.0507110163084,Moderate Stress
390,23.53844147075791,28.760922004344213,40.02875752265229,725.8259163181608,41.928188573382464,29.83486098577385,47.35879971409811,Moderate Stress
391,14.733092155165792,18.713744570457468,47.49653864017524,929.6105408420386,47.08373589896623,13.589690571390122,34.015817253396065,High Stress
392,13.900004400169763,20.721583735474518,40.90022114561335,482.2862153529401,25.303880288517057,29.586705296684045,30.7489540402292,High Stress
393,11.370813722991636,29.775282753753817,40.3079306834616,760.2962237310146,35.11482548813291,31.152899000605995,26.22251967071427,High Stress
394,24.687702171607118,21.791234303388272,69.09317580051552,685.8112120808856,30.00924889581205,30.96134258569329,13.937771681419925,Moderate Stress
395,26.34042133993408,18.47767535733569,45.59476507280531,794.395690116235,38.576631785056655,29.02533420153544,19.11542504598181,Moderate Stress
396,11.945873853293108,28.08302079881917,50.62789124351898,768.2204067638744,46.36357300204914,44.67257557138783,38.58131534357263,High Stress
397,17.048996909190752,18.73639726613689,68.61059387629822,391.66105475834536,47.262387080143576,30.453287148994534,36.76676213697848,High Stress
398,37.63041392147535,19.11634185643723,66.45080399001114,560.8542356665092,27.431571321070987,20.917313839654376,32.64502825859286,Healthy
399,37.01401398776258,19.962002004084088,62.86774038974448,959.992002262738,43.56763272598365,15.131553830202954,29.430446620085306,Healthy
400,12.871388405533477,22.681759829337157,68.41766646946036,982.2794304188382,31.323282860908243,15.970021904318896,23.001441323441256,High Stress
401,12.884620580514689,22.26520026630949,64.85568595362518,357.97641660777185,42.73207418742042,38.015558366083255,13.116214422159116,High Stress
402,37.97801369759675,25.1155040662883,63.08883807215902,757.1416266905372,49.90706585699612,24.653295926274836,11.903892000561548,Healthy
403,32.916797189941136,29.061902959084456,50.25464142397048,407.8464376712409,41.67966204900432,27.14648896859712,16.38861127705455,Healthy
404,16.471567970487637,22.52530287378455,61.51088849689589,387.79380769099726,17.49403077242818,12.739843199059804,20.312607779846235,High Stress
405,39.49093794866258,26.354204873334524,69.62908350446284,557.3692160395083,33.79269134965495,40.37697441186902,32.030739226102696,Healthy
406,39.617686239607984,21.685705642899546,63.92402784038067,387.6229214469953,20.337912621941904,39.780473695342536,34.720293113478306,Healthy
407,27.6180142568936,29.690442252526587,61.36910145067704,914.1211051083508,18.68320491336428,34.48843621945577,33.747414395271306,Moderate Stress
408,37.18982067868416,23.002746709426184,42.63072385106552,868.144030962506,28.9535945515706,47.227374597528026,38.399880736936,Healthy
409,11.230359251079935,25.49103094139806,64.12830622791759,282.2047297469246,26.38887712440387,48.00543506746601,34.05503573151944,High Stress
410,24.80073496244848,21.714236136094957,41.0332745098879,492.03354446310846,43.7460609025227,23.6217184644897,24.88102951079993,Moderate Stress
411,30.52594829218724,26.34415709870639,50.51015242599176,576.0846908749056,24.06154213489881,36.41917638132422,46.36351170105889,Healthy
412,36.82661388829676,19.851941809675925,61.08587620946636,549.1903928309132,29.3467260395696,24.540740004873385,26.82162298493673,Healthy
413,36.45194469696427,25.84183238573272,68.42305357359643,253.20204089054047,41.909072161177335,29.346370800563616,47.931283368280695,Healthy
414,30.44461805154743,21.45719058947785,47.56038434716536,762.299754860403,32.307279051802,11.634236887320904,28.740136303649702,Healthy
415,12.415642879778895,22.79851253085313,64.3378368008686,365.6505183143397,35.3825094594945,23.12020549338888,45.6062365894097,High Stress
416,16.488790630584756,20.103428397815136,66.84882424292202,895.4617909009668,30.718895688338023,44.69010262158906,40.725113045863566,High Stress
417,27.151315438923422,20.61604935242171,49.321013185875536,267.3287324839322,38.51850667605064,17.82390033230286,26.616333262210578,Moderate Stress
418,13.936174051571845,29.159451078867217,48.71404476773364,695.710430755392,23.637796174855094,38.13983894066719,14.379386841684704,High Stress
419,38.30826764245677,24.55484389649717,61.30975524095177,410.60677849692286,16.02309930013467,12.930047872727815,36.838816986259005,Moderate Stress
420,30.59466512879295,21.57076091308962,64.56600481235427,524.4810753013933,15.945837513140004,49.7570416495429,39.46548199243412,Moderate Stress
421,19.098967357956084,19.90293047426799,40.12125386972386,941.465275099967,27.57015948957796,13.627911706921545,16.189005620488693,High Stress
422,12.898339588780214,25.621674934593862,63.3070529490873,360.06512849826674,49.7079123408374,17.340344976100234,49.450389149850174,High Stress
423,36.96423984459608,21.568323674276368,65.95136347874009,333.3277102127528,44.353979651441,23.121191496403384,48.71810741139988,Healthy
424,27.53630224506276,22.975236746484487,61.48250110023877,577.1464316975662,13.52260371345539,49.85299961830152,23.418524209609824,High Stress
425,16.29662398522822,18.113973328775646,65.89116544424536,307.99455538865493,32.60941626408787,35.45020663808623,39.43245547518804,High Stress
426,23.937892238388883,24.420573731775495,60.8530196931436,467.8525827574085,41.767733937307526,19.467850070987204,42.80811879867421,Moderate Stress
427,30.13972507981561,29.768675591469293,46.63337805994387,712.7848879795042,45.39992458550869,47.933751739181325,24.376572197522897,Healthy
428,11.960484225488518,18.4741821226846,60.88375426617339,604.1555571965748,26.08313152502552,34.35436123990837,35.107535972312164,High Stress
429,11.628644213973349,18.113902600220047,53.72261938051804,833.0409074823178,41.89150248720173,19.23692348730568,17.295848921808506,High Stress
430,32.76997647648077,29.03113110667868,54.58475667967138,688.4566240504628,12.231473620326431,18.89736177910526,24.59128059542564,High Stress
431,39.35626010455095,19.526813237174373,54.624746839813554,556.7035795124284,43.51872497746547,31.99112698314753,27.749230561705048,Healthy
432,25.770125263078164,26.960662008289795,40.45318056976426,764.1130782709121,29.371903207992787,12.698841393891396,28.75239085148042,Moderate Stress
433,32.01091447353349,20.76253165711127,40.86544724579687,996.0735563664782,41.83856439391079,16.23713930393308,24.67748521369369,Healthy
